source,target,weight,x,u,tau_F,tau_D
2,6049,17.04255965118713,1.0,0.19,1500.0,200.0
2,4249,17.04255965118713,1.0,0.19,1500.0,200.0
3,4537,17.04255965118713,1.0,0.19,1500.0,200.0
3,6993,17.04255965118713,1.0,0.19,1500.0,200.0
3,3641,17.04255965118713,1.0,0.19,1500.0,200.0
3,3737,17.04255965118713,1.0,0.19,1500.0,200.0
3,4313,17.04255965118713,1.0,0.19,1500.0,200.0
3,7281,17.04255965118713,1.0,0.19,1500.0,200.0
3,6713,17.04255965118713,1.0,0.19,1500.0,200.0
3,4753,17.04255965118713,1.0,0.19,1500.0,200.0
3,6681,17.04255965118713,1.0,0.19,1500.0,200.0
3,193,76.69151843034209,1.0,0.19,1500.0,200.0
3,6809,17.04255965118713,1.0,0.19,1500.0,200.0
3,793,76.69151843034209,1.0,0.19,1500.0,200.0
3,1889,17.04255965118713,1.0,0.19,1500.0,200.0
3,7441,17.04255965118713,1.0,0.19,1500.0,200.0
3,6065,17.04255965118713,1.0,0.19,1500.0,200.0
3,1113,17.04255965118713,1.0,0.19,1500.0,200.0
3,3457,17.04255965118713,1.0,0.19,1500.0,200.0
3,6849,17.04255965118713,1.0,0.19,1500.0,200.0
3,3177,17.04255965118713,1.0,0.19,1500.0,200.0
3,3873,17.04255965118713,1.0,0.19,1500.0,200.0
3,6201,17.04255965118713,1.0,0.19,1500.0,200.0
3,1033,17.04255965118713,1.0,0.19,1500.0,200.0
3,6537,17.04255965118713,1.0,0.19,1500.0,200.0
3,3209,17.04255965118713,1.0,0.19,1500.0,200.0
3,5481,17.04255965118713,1.0,0.19,1500.0,200.0
3,2497,17.04255965118713,1.0,0.19,1500.0,200.0
3,3233,17.04255965118713,1.0,0.19,1500.0,200.0
3,7697,17.04255965118713,1.0,0.19,1500.0,200.0
3,2697,17.04255965118713,1.0,0.19,1500.0,200.0
3,4177,17.04255965118713,1.0,0.19,1500.0,200.0
3,3561,17.04255965118713,1.0,0.19,1500.0,200.0
3,1665,17.04255965118713,1.0,0.19,1500.0,200.0
3,5289,17.04255965118713,1.0,0.19,1500.0,200.0
3,2929,17.04255965118713,1.0,0.19,1500.0,200.0
3,3337,17.04255965118713,1.0,0.19,1500.0,200.0
3,6081,17.04255965118713,1.0,0.19,1500.0,200.0
3,1729,17.04255965118713,1.0,0.19,1500.0,200.0
3,6001,17.04255965118713,1.0,0.19,1500.0,200.0
3,649,76.69151843034209,1.0,0.19,1500.0,200.0
3,5489,17.04255965118713,1.0,0.19,1500.0,200.0
3,1233,17.04255965118713,1.0,0.19,1500.0,200.0
3,4009,17.04255965118713,1.0,0.19,1500.0,200.0
3,6361,17.04255965118713,1.0,0.19,1500.0,200.0
3,4937,17.04255965118713,1.0,0.19,1500.0,200.0
3,7953,17.04255965118713,1.0,0.19,1500.0,200.0
3,585,76.69151843034209,1.0,0.19,1500.0,200.0
3,673,76.69151843034209,1.0,0.19,1500.0,200.0
3,7417,17.04255965118713,1.0,0.19,1500.0,200.0
3,5329,17.04255965118713,1.0,0.19,1500.0,200.0
3,4257,17.04255965118713,1.0,0.19,1500.0,200.0
3,1777,17.04255965118713,1.0,0.19,1500.0,200.0
3,7273,17.04255965118713,1.0,0.19,1500.0,200.0
3,6289,17.04255965118713,1.0,0.19,1500.0,200.0
3,6433,17.04255965118713,1.0,0.19,1500.0,200.0
3,569,76.69151843034209,1.0,0.19,1500.0,200.0
3,577,76.69151843034209,1.0,0.19,1500.0,200.0
3,6721,17.04255965118713,1.0,0.19,1500.0,200.0
